313.0000,394.0000,247.0000,257.0000
316.0000,394.0000,244.0000,257.0000
320.0000,395.0000,240.0000,255.0000
322.0000,395.0000,238.0000,256.0000
327.0000,395.0000,234.0000,256.0000
332.0000,395.0000,228.0000,256.0000
336.0000,394.0000,224.0000,257.0000
341.0000,394.0000,219.0000,257.0000
347.0000,393.0000,214.0000,257.0000
352.0000,392.0000,208.0000,258.0000
359.0000,392.0000,202.0000,257.0000
365.0000,391.0000,196.0000,259.0000
371.0000,389.0000,190.0000,261.0000
370.0000,388.0000,191.0000,262.0000
370.0000,387.0000,190.0000,263.0000
368.0000,385.0000,193.0000,264.0000
368.0000,384.0000,194.0000,264.0000
367.0000,383.0000,193.0000,265.0000
366.0000,383.0000,191.0000,266.0000
364.0000,381.0000,212.0000,267.0000
363.0000,380.0000,214.0000,267.0000
362.0000,379.0000,215.0000,267.0000
362.0000,377.0000,217.0000,269.0000
362.0000,376.0000,220.0000,269.0000
363.0000,375.0000,221.0000,269.0000
364.0000,374.0000,222.0000,268.0000
365.0000,373.0000,223.0000,269.0000
365.0000,372.0000,225.0000,268.0000
366.0000,372.0000,227.0000,266.0000
367.0000,371.0000,227.0000,262.0000
368.0000,371.0000,228.0000,255.0000
368.0000,370.0000,230.0000,256.0000
370.0000,370.0000,229.0000,249.0000
372.0000,370.0000,227.0000,249.0000
373.0000,370.0000,227.0000,252.0000
376.0000,370.0000,225.0000,255.0000
378.0000,371.0000,225.0000,257.0000
381.0000,372.0000,223.0000,258.0000
383.0000,372.0000,222.0000,260.0000
388.0000,373.0000,216.0000,261.0000
392.0000,374.0000,213.0000,264.0000
396.0000,375.0000,207.0000,265.0000
401.0000,376.0000,204.0000,267.0000
400.0000,376.0000,208.0000,270.0000
402.0000,379.0000,211.0000,269.0000
403.0000,380.0000,216.0000,269.0000
405.0000,381.0000,218.0000,269.0000
432.0000,382.0000,197.0000,268.0000
440.0000,384.0000,193.0000,267.0000
445.0000,385.0000,193.0000,266.0000
450.0000,386.0000,191.0000,265.0000
460.0000,388.0000,187.0000,263.0000
468.0000,390.0000,183.0000,261.0000
478.0000,391.0000,176.0000,260.0000
482.0000,393.0000,176.0000,258.0000
487.0000,395.0000,174.0000,256.0000
491.0000,396.0000,173.0000,255.0000
494.0000,396.0000,173.0000,255.0000
499.0000,398.0000,172.0000,253.0000
503.0000,399.0000,168.0000,252.0000
509.0000,400.0000,164.0000,251.0000
511.0000,401.0000,163.0000,250.0000
511.0000,402.0000,167.0000,249.0000
510.0000,403.0000,169.0000,248.0000
511.0000,404.0000,169.0000,247.0000
509.0000,405.0000,171.0000,246.0000
509.0000,405.0000,172.0000,246.0000
507.0000,405.0000,173.0000,246.0000
507.0000,406.0000,173.0000,245.0000
506.0000,406.0000,174.0000,245.0000
506.0000,406.0000,174.0000,245.0000
504.0000,406.0000,175.0000,245.0000
503.0000,406.0000,175.0000,245.0000
500.0000,406.0000,179.0000,245.0000
495.0000,406.0000,184.0000,245.0000
497.0000,406.0000,182.0000,245.0000
490.0000,406.0000,188.0000,245.0000
492.0000,406.0000,185.0000,245.0000
490.0000,406.0000,187.0000,245.0000
493.0000,405.0000,184.0000,246.0000
496.0000,405.0000,177.0000,246.0000
496.0000,405.0000,177.0000,246.0000
504.0000,404.0000,171.0000,247.0000
506.0000,403.0000,173.0000,248.0000
521.0000,403.0000,161.0000,248.0000
523.0000,402.0000,162.0000,249.0000
542.0000,402.0000,146.0000,249.0000
542.0000,402.0000,147.0000,249.0000
556.0000,401.0000,135.0000,250.0000
557.0000,401.0000,138.0000,250.0000
557.0000,400.0000,141.0000,251.0000
558.0000,400.0000,140.0000,251.0000
559.0000,400.0000,141.0000,251.0000
559.0000,400.0000,142.0000,251.0000
560.0000,399.0000,143.0000,252.0000
560.0000,399.0000,143.0000,251.0000
560.0000,399.0000,144.0000,251.0000
560.0000,399.0000,143.0000,251.0000
561.0000,398.0000,142.0000,252.0000
561.0000,398.0000,142.0000,252.0000
561.0000,398.0000,156.0000,251.0000
562.0000,398.0000,158.0000,251.0000
563.0000,398.0000,165.0000,250.0000
562.0000,397.0000,169.0000,251.0000
561.0000,397.0000,175.0000,251.0000
558.0000,396.0000,178.0000,251.0000
555.0000,396.0000,181.0000,251.0000
553.0000,395.0000,182.0000,251.0000
551.0000,394.0000,182.0000,252.0000
548.0000,394.0000,179.0000,251.0000
547.0000,394.0000,178.0000,251.0000
546.0000,392.0000,175.0000,253.0000
546.0000,392.0000,169.0000,253.0000
545.0000,391.0000,164.0000,254.0000
544.0000,390.0000,164.0000,255.0000
545.0000,389.0000,161.0000,256.0000
544.0000,388.0000,163.0000,256.0000
543.0000,386.0000,164.0000,258.0000
543.0000,385.0000,164.0000,258.0000
543.0000,384.0000,164.0000,259.0000
543.0000,383.0000,164.0000,259.0000
545.0000,382.0000,162.0000,259.0000
550.0000,381.0000,157.0000,260.0000
552.0000,380.0000,156.0000,258.0000
559.0000,379.0000,152.0000,259.0000
562.0000,379.0000,150.0000,256.0000
571.0000,378.0000,142.0000,258.0000
573.0000,377.0000,141.0000,260.0000
575.0000,376.0000,140.0000,261.0000
580.0000,375.0000,135.0000,262.0000
582.0000,374.0000,134.0000,264.0000
586.0000,374.0000,129.0000,264.0000
590.0000,372.0000,125.0000,266.0000
595.0000,372.0000,119.0000,265.0000
599.0000,369.0000,114.0000,267.0000
602.0000,369.0000,110.0000,265.0000
604.0000,350.0000,107.0000,282.0000
606.0000,349.0000,110.0000,280.0000
608.0000,346.0000,116.0000,280.0000
608.0000,330.0000,121.0000,295.0000
608.0000,304.0000,156.0000,320.0000
608.0000,292.0000,178.0000,332.0000
609.0000,284.0000,184.0000,339.0000
608.0000,282.0000,192.0000,341.0000
608.0000,316.0000,154.0000,307.0000
608.0000,316.0000,155.0000,306.0000
608.0000,317.0000,155.0000,304.0000
607.0000,318.0000,153.0000,302.0000
606.0000,225.0000,265.0000,395.0000
604.0000,324.0000,153.0000,296.0000
602.0000,339.0000,141.0000,280.0000
600.0000,350.0000,143.0000,268.0000
597.0000,354.0000,143.0000,264.0000
594.0000,353.0000,144.0000,265.0000
591.0000,353.0000,147.0000,265.0000
588.0000,352.0000,153.0000,267.0000
584.0000,353.0000,159.0000,266.0000
582.0000,352.0000,161.0000,268.0000
577.0000,352.0000,167.0000,269.0000
576.0000,352.0000,167.0000,270.0000
573.0000,353.0000,171.0000,269.0000
572.0000,353.0000,172.0000,269.0000
570.0000,354.0000,175.0000,269.0000
568.0000,354.0000,179.0000,269.0000
567.0000,356.0000,180.0000,267.0000
567.0000,357.0000,181.0000,266.0000
567.0000,357.0000,181.0000,266.0000
568.0000,359.0000,183.0000,264.0000
568.0000,360.0000,182.0000,263.0000
570.0000,361.0000,181.0000,262.0000
572.0000,362.0000,179.0000,261.0000
574.0000,364.0000,176.0000,259.0000
577.0000,365.0000,171.0000,258.0000
579.0000,366.0000,170.0000,257.0000
583.0000,366.0000,165.0000,257.0000
587.0000,368.0000,161.0000,255.0000
592.0000,369.0000,155.0000,254.0000
595.0000,370.0000,151.0000,253.0000
603.0000,371.0000,142.0000,252.0000
606.0000,373.0000,138.0000,250.0000
610.0000,375.0000,133.0000,248.0000
613.0000,376.0000,130.0000,247.0000
616.0000,376.0000,127.0000,247.0000
620.0000,378.0000,122.0000,245.0000
623.0000,379.0000,119.0000,244.0000
627.0000,380.0000,114.0000,243.0000
632.0000,380.0000,111.0000,243.0000
636.0000,381.0000,108.0000,242.0000
641.0000,382.0000,104.0000,241.0000
643.0000,383.0000,102.0000,240.0000
648.0000,383.0000,98.0000,240.0000
647.0000,384.0000,99.0000,239.0000
647.0000,384.0000,99.0000,239.0000
647.0000,385.0000,99.0000,238.0000
647.0000,386.0000,99.0000,237.0000
647.0000,386.0000,99.0000,237.0000
647.0000,386.0000,99.0000,237.0000
647.0000,386.0000,98.0000,237.0000
647.0000,387.0000,97.0000,236.0000
647.0000,387.0000,97.0000,236.0000
647.0000,388.0000,96.0000,235.0000
647.0000,388.0000,96.0000,235.0000
647.0000,388.0000,95.0000,235.0000
647.0000,389.0000,94.0000,234.0000
647.0000,389.0000,93.0000,234.0000
647.0000,389.0000,94.0000,234.0000
646.0000,389.0000,102.0000,234.0000
646.0000,389.0000,102.0000,234.0000
646.0000,389.0000,102.0000,234.0000
646.0000,389.0000,102.0000,234.0000
645.0000,389.0000,104.0000,234.0000
645.0000,389.0000,103.0000,234.0000
644.0000,388.0000,105.0000,235.0000
643.0000,388.0000,106.0000,235.0000
642.0000,388.0000,107.0000,235.0000
641.0000,388.0000,107.0000,235.0000
641.0000,387.0000,107.0000,236.0000
640.0000,387.0000,107.0000,236.0000
640.0000,386.0000,107.0000,237.0000
640.0000,386.0000,106.0000,237.0000
640.0000,385.0000,106.0000,238.0000
639.0000,385.0000,107.0000,238.0000
639.0000,384.0000,106.0000,239.0000
639.0000,383.0000,106.0000,240.0000
638.0000,383.0000,107.0000,240.0000
638.0000,382.0000,106.0000,241.0000
638.0000,382.0000,106.0000,241.0000
637.0000,381.0000,107.0000,242.0000
637.0000,380.0000,107.0000,243.0000
637.0000,380.0000,107.0000,243.0000
637.0000,380.0000,107.0000,243.0000
636.0000,378.0000,108.0000,245.0000
636.0000,378.0000,107.0000,245.0000
636.0000,377.0000,107.0000,245.0000
637.0000,376.0000,106.0000,246.0000
636.0000,375.0000,106.0000,247.0000
637.0000,374.0000,104.0000,248.0000
637.0000,373.0000,104.0000,249.0000
637.0000,372.0000,102.0000,249.0000
637.0000,372.0000,102.0000,249.0000
637.0000,371.0000,103.0000,251.0000
637.0000,371.0000,103.0000,250.0000
638.0000,370.0000,102.0000,252.0000
637.0000,370.0000,103.0000,252.0000
637.0000,370.0000,103.0000,251.0000
637.0000,370.0000,103.0000,251.0000
637.0000,370.0000,104.0000,251.0000
637.0000,370.0000,105.0000,251.0000
637.0000,370.0000,105.0000,250.0000
637.0000,370.0000,106.0000,251.0000
636.0000,370.0000,108.0000,252.0000
636.0000,370.0000,109.0000,253.0000
635.0000,370.0000,111.0000,253.0000
635.0000,370.0000,112.0000,253.0000
634.0000,370.0000,114.0000,253.0000
634.0000,370.0000,115.0000,253.0000
634.0000,371.0000,116.0000,252.0000
634.0000,372.0000,117.0000,251.0000
634.0000,372.0000,117.0000,250.0000
634.0000,373.0000,118.0000,250.0000
634.0000,373.0000,118.0000,250.0000
634.0000,374.0000,118.0000,249.0000
634.0000,374.0000,118.0000,249.0000
634.0000,375.0000,118.0000,248.0000
633.0000,375.0000,120.0000,248.0000
634.0000,375.0000,118.0000,248.0000
633.0000,376.0000,119.0000,247.0000
633.0000,376.0000,119.0000,247.0000
632.0000,376.0000,120.0000,247.0000
632.0000,376.0000,119.0000,247.0000
632.0000,376.0000,118.0000,247.0000
632.0000,376.0000,117.0000,247.0000
631.0000,376.0000,117.0000,247.0000
631.0000,376.0000,116.0000,247.0000
631.0000,376.0000,115.0000,247.0000
631.0000,376.0000,113.0000,247.0000
630.0000,376.0000,113.0000,247.0000
630.0000,376.0000,112.0000,247.0000
630.0000,376.0000,111.0000,247.0000
630.0000,376.0000,110.0000,247.0000
630.0000,376.0000,110.0000,247.0000
630.0000,376.0000,110.0000,247.0000
630.0000,376.0000,110.0000,247.0000
630.0000,376.0000,110.0000,247.0000
630.0000,376.0000,110.0000,247.0000
630.0000,376.0000,110.0000,247.0000
630.0000,375.0000,110.0000,248.0000
629.0000,375.0000,111.0000,248.0000
629.0000,375.0000,111.0000,248.0000
628.0000,375.0000,112.0000,248.0000
627.0000,375.0000,114.0000,248.0000
627.0000,375.0000,115.0000,248.0000
627.0000,375.0000,116.0000,248.0000
627.0000,375.0000,116.0000,248.0000
627.0000,375.0000,117.0000,248.0000
627.0000,375.0000,117.0000,248.0000
